Timestamp;net_out
2016-11-26 22:11:00;23.6666666667
2016-11-26 22:12:00;203.716666667
2016-11-26 22:13:00;203.466666667
2016-11-26 22:14:00;208.266666667
2016-11-26 22:15:00;217.566666667
2016-11-26 22:16:00;247.55
2016-11-26 22:17:00;321.466666667
2016-11-26 22:18:00;317.133333333
2016-11-26 22:19:00;212.633333333
2016-11-26 22:20:00;260.95
2016-11-26 22:21:00;252.283333333
2016-11-26 22:22:00;110.35
2016-11-26 22:23:00;107.633333333
2016-11-26 22:24:00;91.4333333333
2016-11-26 22:25:00;106.283333333
2016-11-26 22:26:00;83.95
2016-11-26 22:27:00;5.48333333333
2016-11-26 22:28:00;2.28333333333
2016-11-26 22:29:00;19.65
2016-11-26 22:30:00;51.4
2016-11-26 22:31:00;37.8166666667
2016-11-26 22:32:00;92.2
2016-11-26 22:33:00;203.233333333
2016-11-26 22:34:00;213.583333333
2016-11-26 22:35:00;214.266666667
2016-11-26 22:36:00;216.533333333
2016-11-26 22:37:00;273.866666667
2016-11-26 22:38:00;315.416666667
2016-11-26 22:39:00;330.783333333
2016-11-26 22:40:00;321.666666667
2016-11-26 22:41:00;334.733333333
2016-11-26 22:42:00;325.6
2016-11-26 22:43:00;229.7
2016-11-26 22:44:00;181.5
2016-11-26 22:45:00;99.4166666667
2016-11-26 22:46:00;101.0
2016-11-26 22:47:00;117.383333333
2016-11-26 22:48:00;98.7166666667
2016-11-26 22:49:00;71.6
2016-11-26 22:50:00;91.45
2016-11-26 22:51:00;209.5
2016-11-26 22:52:00;213.116666667
2016-11-26 22:53:00;203.4
2016-11-26 22:54:00;209.75
2016-11-26 22:55:00;276.35
2016-11-26 22:56:00;318.533333333
2016-11-26 22:57:00;324.766666667
2016-11-26 22:58:00;329.033333333
2016-11-26 22:59:00;339.75
2016-11-26 23:00:00;313.0
2016-11-26 23:01:00;230.8
2016-11-26 23:02:00;227.3
2016-11-26 23:03:00;235.016666667
2016-11-26 23:04:00;232.3
2016-11-26 23:05:00;258.083333333
2016-11-26 23:06:00;231.866666667
2016-11-26 23:07:00;228.133333333
2016-11-26 23:08:00;228.616666667
2016-11-26 23:09:00;242.666666667
2016-11-26 23:10:00;218.4
2016-11-26 23:11:00;96.3166666667
2016-11-26 23:12:00;97.2833333333
2016-11-26 23:13:00;99.8666666667
2016-11-26 23:14:00;105.3
2016-11-26 23:15:00;95.0833333333
2016-11-26 23:16:00;51.4833333333
2016-11-26 23:17:00;204.733333333
2016-11-26 23:18:00;207.85
2016-11-26 23:19:00;221.016666667
2016-11-26 23:20:00;222.016666667
2016-11-26 23:21:00;257.7
2016-11-26 23:22:00;321.983333333
2016-11-26 23:23:00;313.316666667
2016-11-26 23:24:00;330.95
2016-11-26 23:25:00;342.3
2016-11-26 23:26:00;173.8
2016-11-26 23:27:00;102.333333333
2016-11-26 23:28:00;97.9
2016-11-26 23:29:00;104.033333333
2016-11-26 23:30:00;104.0
2016-11-26 23:31:00;41.65
2016-11-26 23:32:00;2.15
2016-11-26 23:33:00;2.86666666667
2016-11-26 23:34:00;1.5
2016-11-26 23:35:00;2.6
2016-11-26 23:36:00;10.9
2016-11-26 23:37:00;2.8
2016-11-26 23:38:00;1.75
2016-11-26 23:39:00;2.88333333333
2016-11-26 23:40:00;1.9
2016-11-26 23:41:00;11.7166666667
2016-11-26 23:42:00;1.86666666667
2016-11-26 23:43:00;2.65
2016-11-26 23:44:00;1.83333333333
2016-11-26 23:45:00;5.43333333333
2016-11-26 23:46:00;7.86666666667
2016-11-26 23:47:00;2.95
2016-11-26 23:48:00;1.7
2016-11-26 23:49:00;2.61666666667
2016-11-26 23:50:00;9.98333333333
2016-11-26 23:51:00;2.18333333333
2016-11-26 23:52:00;2.23333333333
2016-11-26 23:53:00;2.1
2016-11-26 23:54:00;2.5
2016-11-26 23:55:00;9.71666666667
2016-11-26 23:56:00;2.63333333333
2016-11-26 23:57:00;1.7
2016-11-26 23:58:00;2.51666666667
2016-11-26 23:59:00;1.83333333333
2016-11-27 00:00:00;10.2333333333
2016-11-27 00:01:00;1.93333333333
2016-11-27 00:02:00;2.51666666667
2016-11-27 00:03:00;1.7
2016-11-27 00:04:00;2.43333333333
2016-11-27 00:05:00;9.15
2016-11-27 00:06:00;2.51666666667
2016-11-27 00:07:00;1.81666666667
2016-11-27 00:08:00;2.65
2016-11-27 00:09:00;1.78333333333
2016-11-27 00:10:00;10.0
2016-11-27 00:11:00;1.98333333333
2016-11-27 00:12:00;2.78333333333
2016-11-27 00:13:00;1.63333333333
2016-11-27 00:14:00;4.8
2016-11-27 00:15:00;6.8
2016-11-27 00:16:00;2.61666666667
2016-11-27 00:17:00;1.86666666667
2016-11-27 00:18:00;2.66666666667
2016-11-27 00:19:00;8.71666666667
2016-11-27 00:20:00;2.53333333333
2016-11-27 00:21:00;1.66666666667
2016-11-27 00:22:00;2.71666666667
2016-11-27 00:23:00;1.56666666667
2016-11-27 00:24:00;9.5
2016-11-27 00:25:00;1.7
2016-11-27 00:26:00;2.88333333333
2016-11-27 00:27:00;1.68333333333
2016-11-27 00:28:00;2.73333333333
2016-11-27 00:29:00;8.6
2016-11-27 00:30:00;2.58333333333
2016-11-27 00:31:00;1.65
2016-11-27 00:32:00;2.4
2016-11-27 00:33:00;1.9
2016-11-27 00:34:00;9.3
2016-11-27 00:35:00;1.78333333333
2016-11-27 00:36:00;2.73333333333
2016-11-27 00:37:00;1.46666666667
2016-11-27 00:38:00;2.43333333333
2016-11-27 00:39:00;8.03333333333
2016-11-27 00:40:00;2.36666666667
2016-11-27 00:41:00;1.53333333333
2016-11-27 00:42:00;2.38333333333
2016-11-27 00:43:00;3.78333333333
2016-11-27 00:44:00;7.08333333333
2016-11-27 00:45:00;1.73333333333
2016-11-27 00:46:00;2.51666666667
2016-11-27 00:47:00;2.26666666667
2016-11-27 00:48:00;8.18333333333
2016-11-27 00:49:00;1.63333333333
2016-11-27 00:50:00;2.48333333333
2016-11-27 00:51:00;1.78333333333
2016-11-27 00:52:00;1.96666666667
2016-11-27 00:53:00;8.03333333333
2016-11-27 00:54:00;1.71666666667
2016-11-27 00:55:00;2.58333333333
2016-11-27 00:56:00;1.83333333333
2016-11-27 00:57:00;2.56666666667
2016-11-27 00:58:00;7.1
2016-11-27 00:59:00;2.58333333333
2016-11-27 01:00:00;1.58333333333
2016-11-27 01:01:00;2.4
2016-11-27 01:02:00;1.53333333333
2016-11-27 01:03:00;7.98333333333
2016-11-27 01:04:00;1.63333333333
2016-11-27 01:05:00;2.68333333333
2016-11-27 01:06:00;1.48333333333
2016-11-27 01:07:00;2.48333333333
2016-11-27 01:08:00;6.58333333333
2016-11-27 01:09:00;2.55
2016-11-27 01:10:00;1.46666666667
2016-11-27 01:11:00;2.56666666667
2016-11-27 01:12:00;2.98333333333
2016-11-27 01:13:00;6.25
2016-11-27 01:14:00;1.65
2016-11-27 01:15:00;2.2
2016-11-27 01:16:00;1.51666666667
2016-11-27 01:17:00;7.2
2016-11-27 01:18:00;1.33333333333
2016-11-27 01:19:00;2.66666666667
2016-11-27 01:20:00;1.43333333333
2016-11-27 01:21:00;2.71666666667
2016-11-27 01:22:00;6.23333333333
2016-11-27 01:23:00;2.63333333333
2016-11-27 01:24:00;1.48333333333
2016-11-27 01:25:00;2.15
2016-11-27 01:26:00;1.83333333333
2016-11-27 01:27:00;4.66666666667
2016-11-27 01:28:00;82.4833333333
2016-11-27 01:29:00;204.45
2016-11-27 01:30:00;212.583333333
2016-11-27 01:31:00;214.316666667
2016-11-27 01:32:00;151.95
2016-11-27 01:33:00;227.3
2016-11-27 01:34:00;260.95
2016-11-27 01:35:00;262.766666667
2016-11-27 01:36:00;273.783333333
2016-11-27 01:37:00;287.716666667
2016-11-27 01:38:00;229.833333333
2016-11-27 01:39:00;121.7
2016-11-27 01:40:00;119.65
2016-11-27 01:41:00;121.583333333
2016-11-27 01:42:00;185.8
2016-11-27 01:43:00;156.083333333
2016-11-27 01:44:00;117.116666667
2016-11-27 01:45:00;120.983333333
2016-11-27 01:46:00;117.65
2016-11-27 01:47:00;193.783333333
2016-11-27 01:48:00;139.7
2016-11-27 01:49:00;43.8166666667
2016-11-27 01:50:00;49.3166666667
2016-11-27 01:51:00;50.3666666667
2016-11-27 01:52:00;89.0833333333
2016-11-27 01:53:00;59.9333333333
2016-11-27 01:54:00;33.1666666667
2016-11-27 01:55:00;207.783333333
2016-11-27 01:56:00;212.266666667
2016-11-27 01:57:00;164.4
2016-11-27 01:58:00;135.466666667
2016-11-27 01:59:00;213.683333333
2016-11-27 02:00:00;259.316666667
2016-11-27 02:01:00;267.9
2016-11-27 02:02:00;252.716666667
2016-11-27 02:03:00;291.5
2016-11-27 02:04:00;96.0333333333
2016-11-27 02:05:00;51.3166666667
2016-11-27 02:06:00;53.4666666667
2016-11-27 02:07:00;50.6833333333
2016-11-27 02:08:00;90.5833333333
2016-11-27 02:09:00;21.6
2016-11-27 02:10:00;2.38333333333
2016-11-27 02:11:00;1.28333333333
2016-11-27 02:12:00;2.45
2016-11-27 02:13:00;1.38333333333
2016-11-27 02:14:00;3.86666666667
2016-11-27 02:15:00;1.53333333333
2016-11-27 02:16:00;2.5
2016-11-27 02:17:00;1.5
2016-11-27 02:18:00;2.51666666667
2016-11-27 02:19:00;3.41666666667
2016-11-27 02:20:00;2.48333333333
2016-11-27 02:21:00;1.73333333333
2016-11-27 02:22:00;2.7
2016-11-27 02:23:00;1.4
2016-11-27 02:24:00;4.16666666667
2016-11-27 02:25:00;1.5
2016-11-27 02:26:00;2.51666666667
2016-11-27 02:27:00;1.61666666667
2016-11-27 02:28:00;2.45
2016-11-27 02:29:00;3.21666666667
2016-11-27 02:30:00;2.31666666667
2016-11-27 02:31:00;1.6
2016-11-27 02:32:00;2.35
2016-11-27 02:33:00;1.5
2016-11-27 02:34:00;26.1
2016-11-27 02:35:00;203.183333333
2016-11-27 02:36:00;203.366666667
2016-11-27 02:37:00;215.733333333
2016-11-27 02:38:00;185.116666667
2016-11-27 02:39:00;209.066666667
2016-11-27 02:40:00;260.716666667
2016-11-27 02:41:00;259.533333333
2016-11-27 02:42:00;271.1
2016-11-27 02:43:00;205.633333333
2016-11-27 02:44:00;240.783333333
2016-11-27 02:45:00;56.9166666667
2016-11-27 02:46:00;56.75
2016-11-27 02:47:00;56.3166666667
2016-11-27 02:48:00;69.45
2016-11-27 02:49:00;80.25
2016-11-27 02:50:00;6.23333333333
2016-11-27 02:51:00;2.68333333333
2016-11-27 02:52:00;1.53333333333
2016-11-27 02:53:00;20.0
2016-11-27 02:54:00;38.2666666667
2016-11-27 02:55:00;85.0666666667
2016-11-27 02:56:00;202.05
2016-11-27 02:57:00;209.383333333
2016-11-27 02:58:00;219.633333333
2016-11-27 02:59:00;213.666666667
2016-11-27 03:00:00;272.583333333
2016-11-27 03:01:00;321.566666667
2016-11-27 03:02:00;332.6
2016-11-27 03:03:00;335.133333333
2016-11-27 03:04:00;331.266666667
2016-11-27 03:05:00;313.5
2016-11-27 03:06:00;231.05
2016-11-27 03:07:00;239.383333333
2016-11-27 03:08:00;238.066666667
2016-11-27 03:09:00;229.133333333
2016-11-27 03:10:00;253.2
2016-11-27 03:11:00;228.583333333
2016-11-27 03:12:00;236.916666667
2016-11-27 03:13:00;231.016666667
2016-11-27 03:14:00;231.383333333
2016-11-27 03:15:00;246.85
2016-11-27 03:16:00;228.35
2016-11-27 03:17:00;114.35
2016-11-27 03:18:00;98.7
2016-11-27 03:19:00;101.0
2016-11-27 03:20:00;105.966666667
2016-11-27 03:21:00;98.6666666667
2016-11-27 03:22:00;23.1166666667
2016-11-27 03:23:00;183.083333333
2016-11-27 03:24:00;210.383333333
2016-11-27 03:25:00;208.2
2016-11-27 03:26:00;213.733333333
2016-11-27 03:27:00;236.916666667
2016-11-27 03:28:00;321.35
2016-11-27 03:29:00;323.616666667
2016-11-27 03:30:00;327.216666667
2016-11-27 03:31:00;323.633333333
2016-11-27 03:32:00;361.666666667
2016-11-27 03:33:00;247.316666667
2016-11-27 03:34:00;94.3666666667
2016-11-27 03:35:00;102.016666667
2016-11-27 03:36:00;99.9166666667
2016-11-27 03:37:00;115.683333333
2016-11-27 03:38:00;103.083982202
2016-11-27 03:39:00;30.6179087875
2016-11-27 03:40:00;205.167408231
2016-11-27 03:41:00;199.925268817
2016-11-27 03:42:00;217.079885057
2016-11-27 03:43:00;211.482258065
2016-11-27 03:44:00;243.562847608
2016-11-27 03:45:00;330.864942529
2016-11-27 03:46:00;306.251075269
2016-11-27 03:47:00;327.866666667
2016-11-27 03:48:00;338.361494253
2016-11-27 03:49:00;356.125268817
2016-11-27 03:50:00;230.216666667
2016-11-27 03:51:00;82.5666666667
2016-11-27 03:52:00;101.9
2016-11-27 03:53:00;100.916666667
2016-11-27 03:54:00;118.05
2016-11-27 03:55:00;98.65
2016-11-27 03:56:00;33.3166666667
2016-11-27 03:57:00;202.7
2016-11-27 03:58:00;200.6
2016-11-27 03:59:00;213.116666667
2016-11-27 04:00:00;193.683333333
2016-11-27 04:01:00;120.266666667
2016-11-27 04:02:00;247.533333333
2016-11-27 04:03:00;123.8
2016-11-27 04:04:00;250.15
2016-11-27 04:05:00;220.733333333
2016-11-27 04:06:00;115.85
2016-11-27 04:07:00;51.4166666667
2016-11-27 04:08:00;22.3666666667
2016-11-27 04:09:00;51.5
2016-11-27 04:10:00;46.4666666667
2016-11-27 04:11:00;44.6
2016-11-27 04:12:00;3.53333333333
2016-11-27 04:13:00;3.73333333333
2016-11-27 04:14:00;4.3
2016-11-27 04:15:00;2.81666666667
2016-11-27 04:16:00;44.2833333333
2016-11-27 04:17:00;2.68333333333
2016-11-27 04:18:00;3.41666666667
2016-11-27 04:19:00;2.4
2016-11-27 04:20:00;7.56666666667
2016-11-27 04:21:00;38.4166666667
2016-11-27 04:22:00;3.53333333333
2016-11-27 04:23:00;2.55
2016-11-27 04:24:00;3.78333333333
2016-11-27 04:25:00;22.45
2016-11-27 04:26:00;21.9166666667
2016-11-27 04:27:00;2.91666666667
2016-11-27 04:28:00;4.1
2016-11-27 04:29:00;2.76666666667
2016-11-27 04:30:00;39.2
2016-11-27 04:31:00;3.51666666667
2016-11-27 04:32:00;3.53333333333
2016-11-27 04:33:00;2.68333333333
2016-11-27 04:34:00;4.15
2016-11-27 04:35:00;38.2666666667
2016-11-27 04:36:00;3.46666666667
2016-11-27 04:37:00;2.56666666667
2016-11-27 04:38:00;4.11666666667
2016-11-27 04:39:00;2.2
2016-11-27 04:40:00;39.4333333333
2016-11-27 04:41:00;12.9833333333
2016-11-27 04:42:00;2.91666666667
2016-11-27 04:43:00;2.56666666667
2016-11-27 04:44:00;3.61666666667
2016-11-27 04:45:00;35.9333333333
2016-11-27 04:46:00;4.05
2016-11-27 04:47:00;2.41666666667
2016-11-27 04:48:00;4.06666666667
2016-11-27 04:49:00;5.28333333333
2016-11-27 04:50:00;33.1666666667
2016-11-27 04:51:00;3.76666666667
2016-11-27 04:52:00;2.88333333333
2016-11-27 04:53:00;3.48333333333
2016-11-27 04:54:00;18.0
2016-11-27 04:55:00;19.2
2016-11-27 04:56:00;2.96666666667
2016-11-27 04:57:00;3.31666666667
2016-11-27 04:58:00;2.23333333333
2016-11-27 04:59:00;33.3
2016-11-27 05:00:00;3.48333333333
2016-11-27 05:01:00;3.06666666667
2016-11-27 05:02:00;3.0
2016-11-27 05:03:00;3.21666666667
2016-11-27 05:04:00;32.2
2016-11-27 05:05:00;3.68333333333
2016-11-27 05:06:00;2.68333333333
2016-11-27 05:07:00;3.7
2016-11-27 05:08:00;2.43333333333
2016-11-27 05:09:00;32.7
2016-11-27 05:10:00;2.95
2016-11-27 05:11:00;3.76666666667
2016-11-27 05:12:00;2.25
2016-11-27 05:13:00;3.03333333333
2016-11-27 05:14:00;30.6833333333
2016-11-27 05:15:00;3.03333333333
2016-11-27 05:16:00;2.38333333333
2016-11-27 05:17:00;3.38333333333
2016-11-27 05:18:00;3.83333333333
2016-11-27 05:19:00;29.6666666667
2016-11-27 05:20:00;3.33333333333
2016-11-27 05:21:00;3.43333333333
2016-11-27 05:22:00;2.76666666667
2016-11-27 05:23:00;16.8
2016-11-27 05:24:00;15.4666666667
2016-11-27 05:25:00;3.18333333333
2016-11-27 05:26:00;2.13333333333
2016-11-27 05:27:00;3.61666666667
2016-11-27 05:28:00;26.8
2016-11-27 05:29:00;4.96666666667
2016-11-27 05:30:00;1.88333333333
2016-11-27 05:31:00;3.31666666667
2016-11-27 05:32:00;2.35
2016-11-27 05:33:00;28.1
2016-11-27 05:34:00;2.03333333333
2016-11-27 05:35:00;25.1666666667
2016-11-27 05:36:00;2.73333333333
2016-11-27 05:37:00;3.28333333333
2016-11-27 05:38:00;26.8166666667
2016-11-27 05:39:00;3.71666666667
2016-11-27 05:40:00;2.58333333333
2016-11-27 05:41:00;3.13333333333
2016-11-27 05:42:00;2.31666666667
2016-11-27 05:43:00;26.8
2016-11-27 05:44:00;2.1
2016-11-27 05:45:00;7.31666666667
2016-11-27 05:46:00;7.75
2016-11-27 05:47:00;9.33333333333
2016-11-27 05:48:00;28.2833333333
2016-11-27 05:49:00;7.68333333333
2016-11-27 05:50:00;2.85
2016-11-27 05:51:00;2.61666666667
2016-11-27 05:52:00;13.5333333333
2016-11-27 05:53:00;13.7833333333
2016-11-27 05:54:00;2.98333333333
2016-11-27 05:55:00;2.61666666667
2016-11-27 05:56:00;2.98333333333
2016-11-27 05:57:00;23.1833333333
2016-11-27 05:58:00;4.21666666667
2016-11-27 05:59:00;1.8
2016-11-27 06:00:00;3.23333333333
2016-11-27 06:01:00;2.55
2016-11-27 06:02:00;23.6
2016-11-27 06:03:00;1.86666666667
2016-11-27 06:04:00;3.13333333333
2016-11-27 06:05:00;2.05
2016-11-27 06:06:00;2.5
2016-11-27 06:07:00;11.7833333333
2016-11-27 06:08:00;63.5333333333
2016-11-27 06:09:00;207.833333333
2016-11-27 06:10:00;211.533333333
2016-11-27 06:11:00;212.933333333
2016-11-27 06:12:00;212.366666667
2016-11-27 06:13:00;109.116666667
2016-11-27 06:14:00;250.35
2016-11-27 06:15:00;263.266666667
2016-11-27 06:16:00;266.033333333
2016-11-27 06:17:00;262.016666667
2016-11-27 06:18:00;197.466666667
2016-11-27 06:19:00;112.433333333

